project,camera,mark,Model,FOV,species,image_name,number,dates,times,diel,datetimes,deltatime,longitude,latitude,radian
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0131.JPG,4,3/18/24,21:22:47,0.157615741,3/18/24 21:22,1,343014,1026380,5.597198189
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0131 (4).JPG,4,3/18/24,21:22:47,0.157615741,3/18/24 21:22,0,343014,1026380,5.597198189
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0133.JPG,3,3/18/24,21:23:31,0.157615741,3/18/24 21:23,44,343014,1026380,5.600397959
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0133 (3).JPG,3,3/18/24,21:23:31,0.157615741,3/18/24 21:23,0,343014,1026380,5.600397959
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0134.JPG,2,3/18/24,21:23:32,0.157615741,3/18/24 21:23,1,343014,1026380,5.600470681
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0135.JPG,2,3/18/24,21:23:32,0.157615741,3/18/24 21:23,0,343014,1026380,5.600470681
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0134 (4).JPG,2,3/18/24,21:23:32,0.157615741,3/18/24 21:23,0,343014,1026380,5.600470681
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0135 (4).JPG,2,3/18/24,21:23:32,0.157615741,3/18/24 21:23,0,343014,1026380,5.600470681
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0137.JPG,3,3/18/24,21:23:47,0.157615741,3/18/24 21:23,15,343014,1026380,5.601561512
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0137 (3).JPG,3,3/18/24,21:23:47,0.157615741,3/18/24 21:23,0,343014,1026380,5.601561512
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0138.JPG,2,3/18/24,21:23:48,0.157615741,3/18/24 21:23,1,343014,1026380,5.601634234
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0139.JPG,4,3/18/24,21:23:48,0.157615741,3/18/24 21:23,0,343014,1026380,5.601634234
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0138 (4).JPG,2,3/18/24,21:23:48,0.157615741,3/18/24 21:23,0,343014,1026380,5.601634234
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0139 (4).JPG,4,3/18/24,21:23:48,0.157615741,3/18/24 21:23,0,343014,1026380,5.601634234
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0141.JPG,4,3/18/24,21:24:12,0.157615741,3/18/24 21:24,24,343014,1026380,5.603379564
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0142.JPG,3,3/18/24,21:24:12,0.157615741,3/18/24 21:24,0,343014,1026380,5.603379564
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0141.JPG,4,3/18/24,21:24:12,0.157615741,3/18/24 21:24,0,343014,1026380,5.603379564
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0142 (2).JPG,3,3/18/24,21:24:12,0.157615741,3/18/24 21:24,0,343014,1026380,5.603379564
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0143.JPG,4,3/18/24,21:24:13,0.157615741,3/18/24 21:24,1,343014,1026380,5.603452286
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0143 (2).JPG,4,3/18/24,21:24:13,0.157615741,3/18/24 21:24,0,343014,1026380,5.603452286
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0145.JPG,2,3/18/24,21:24:37,0.157615741,3/18/24 21:24,24,343014,1026380,5.605197615
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0145.JPG,2,3/18/24,21:24:37,0.157615741,3/18/24 21:24,0,343014,1026380,5.605197615
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0146.JPG,3,3/18/24,21:24:38,0.157615741,3/18/24 21:24,1,343014,1026380,5.605270337
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0147.JPG,3,3/18/24,21:24:38,0.157615741,3/18/24 21:24,0,343014,1026380,5.605270337
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0146 (2).JPG,3,3/18/24,21:24:38,0.157615741,3/18/24 21:24,0,343014,1026380,5.605270337
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0147 (2).JPG,3,3/18/24,21:24:38,0.157615741,3/18/24 21:24,0,343014,1026380,5.605270337
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0149.JPG,1,3/18/24,21:24:52,0.157615741,3/18/24 21:24,14,343014,1026380,5.606288446
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0149.JPG,1,3/18/24,21:24:52,0.157615741,3/18/24 21:24,0,343014,1026380,5.606288446
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0150.JPG,1,3/18/24,21:24:53,0.157615741,3/18/24 21:24,1,343014,1026380,5.606361168
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0151.JPG,1,3/18/24,21:24:53,0.157615741,3/18/24 21:24,0,343014,1026380,5.606361168
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0150 (2).JPG,1,3/18/24,21:24:53,0.157615741,3/18/24 21:24,0,343014,1026380,5.606361168
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0151 (2).JPG,1,3/18/24,21:24:53,0.157615741,3/18/24 21:24,0,343014,1026380,5.606361168
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0153.JPG,1,3/19/24,21:41:35,0.157615741,3/19/24 21:41,87402,343014,1026380,5.679228664
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0154.JPG,1,3/19/24,21:41:35,0.157615741,3/19/24 21:41,0,343014,1026380,5.679228664
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0153.JPG,1,3/19/24,21:41:35,0.157615741,3/19/24 21:41,0,343014,1026380,5.679228664
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0154 (2).JPG,1,3/19/24,21:41:35,0.157615741,3/19/24 21:41,0,343014,1026380,5.679228664
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0155.JPG,1,3/19/24,21:41:36,0.157615741,3/19/24 21:41,1,343014,1026380,5.679301386
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0155 (2).JPG,1,3/19/24,21:41:36,0.157615741,3/19/24 21:41,0,343014,1026380,5.679301386
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0157.JPG,1,3/20/24,2:30:58,0.157615741,3/20/24 2:30,17362,343014,1026380,0.658716349
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0158.JPG,1,3/20/24,2:30:58,0.157615741,3/20/24 2:30,0,343014,1026380,0.658716349
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0157.JPG,1,3/20/24,2:30:58,0.157615741,3/20/24 2:30,0,343014,1026380,0.658716349
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0158 (2).JPG,1,3/20/24,2:30:58,0.157615741,3/20/24 2:30,0,343014,1026380,0.658716349
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0159.JPG,1,3/20/24,2:30:59,0.157615741,3/20/24 2:30,1,343014,1026380,0.658789071
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0159 (2).JPG,1,3/20/24,2:30:59,0.157615741,3/20/24 2:30,0,343014,1026380,0.658789071
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0025.JPG,1,3/20/24,2:47:36,0.157615741,3/20/24 2:47,189357,342968,1026415,0.731292957
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0026.JPG,1,3/20/24,2:47:36,0.157615741,3/20/24 2:47,0,342968,1026415,0.731292957
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0027.JPG,1,3/20/24,2:47:37,0.157615741,3/20/24 2:47,1,342968,1026415,0.731365679
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0161.JPG,1,3/20/24,4:10:55,0.157615741,3/20/24 4:10,5996,343014,1026380,1.094830495
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0161.JPG,1,3/20/24,4:10:55,0.157615741,3/20/24 4:10,0,343014,1026380,1.094830495
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0162.JPG,1,3/20/24,4:10:56,0.157615741,3/20/24 4:10,1,343014,1026380,1.094903217
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0163.JPG,1,3/20/24,4:10:56,0.157615741,3/20/24 4:10,0,343014,1026380,1.094903217
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0162 (2).JPG,1,3/20/24,4:10:56,0.157615741,3/20/24 4:10,0,343014,1026380,1.094903217
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0163 (2).JPG,1,3/20/24,4:10:56,0.157615741,3/20/24 4:10,0,343014,1026380,1.094903217
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0165.JPG,1,3/20/24,4:11:15,0.157615741,3/20/24 4:11,19,343014,1026380,1.096284936
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0165.JPG,1,3/20/24,4:11:15,0.157615741,3/20/24 4:11,0,343014,1026380,1.096284936
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0029 (3).JPG,1,3/20/24,11:32:33,0.157615741,3/20/24 11:32,31496,342968,1026415,3.021819434
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0030 (3).JPG,1,3/20/24,11:32:34,0.157615741,3/20/24 11:32,1,342968,1026415,3.021892156
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0031 (2).JPG,1,3/20/24,11:32:34,0.157615741,3/20/24 11:32,0,342968,1026415,3.021892156
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0002.JPG,1,3/21/24,3:52:51,0.157615741,3/21/24 3:52,0,340580,1022545,1.015999791
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0003.JPG,1,3/21/24,3:52:51,0.157615741,3/21/24 3:52,0,340580,1022545,1.015999791
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0005.JPG,1,3/21/24,3:54:30,0.157615741,3/21/24 3:54,99,340580,1022545,1.023199274
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0006.JPG,1,3/21/24,3:54:31,0.157615741,3/21/24 3:54,1,340580,1022545,1.023271996
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0007.JPG,1,3/21/24,3:54:31,0.157615741,3/21/24 3:54,0,340580,1022545,1.023271996
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0009.JPG,1,3/21/24,4:01:51,0.157615741,3/21/24 4:01,440,340580,1022545,1.055269699
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0010.JPG,2,3/21/24,4:01:52,0.157615741,3/21/24 4:01,1,340580,1022545,1.055342421
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0011.JPG,1,3/21/24,4:01:52,0.157615741,3/21/24 4:01,0,340580,1022545,1.055342421
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0041 (3).JPG,1,3/21/24,14:34:27,0.157615741,3/21/24 14:34,513,342968,1026415,3.815507911
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0042 (2).JPG,1,3/21/24,14:34:28,0.157615741,3/21/24 14:34,1,342968,1026415,3.815580633
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0043 (2).JPG,1,3/21/24,14:34:30,0.157615741,3/21/24 14:34,2,342968,1026415,3.815726077
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0045 (2).JPG,1,3/21/24,14:54:21,0.157615741,3/21/24 14:54,1191,342968,1026415,3.902338041
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0046 (2).JPG,1,3/21/24,14:54:22,0.157615741,3/21/24 14:54,1,342968,1026415,3.902410763
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0047 (2).JPG,1,3/21/24,14:54:22,0.157615741,3/21/24 14:54,0,342968,1026415,3.902410763
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0169.JPG,1,3/21/24,19:29:51,0.157615741,3/21/24 19:29,141515,343014,1026380,5.104433564
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0169.JPG,1,3/21/24,19:29:51,0.157615741,3/21/24 19:29,0,343014,1026380,5.104433564
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0013.JPG,1,3/22/24,3:03:28,0.157615741,3/22/24 3:03,82896,340580,1022545,0.80052435
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0014.JPG,1,3/22/24,3:03:28,0.157615741,3/22/24 3:03,0,340580,1022545,0.80052435
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0015.JPG,1,3/22/24,3:03:28,0.157615741,3/22/24 3:03,0,340580,1022545,0.80052435
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0017.JPG,1,3/22/24,3:03:46,0.157615741,3/22/24 3:03,18,340580,1022545,0.801833347
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0018.JPG,1,3/22/24,3:03:47,0.157615741,3/22/24 3:03,1,340580,1022545,0.801906069
Last,CAMERA 8,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0019.JPG,1,3/22/24,3:03:47,0.157615741,3/22/24 3:03,0,340580,1022545,0.801906069
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0173.JPG,1,3/22/24,3:25:53,0.157615741,3/22/24 3:25,28561,343014,1026380,0.89833551
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0173.JPG,1,3/22/24,3:25:53,0.157615741,3/22/24 3:25,0,343014,1026380,0.89833551
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0174.JPG,1,3/22/24,3:25:54,0.157615741,3/22/24 3:25,1,343014,1026380,0.898408232
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0175.JPG,1,3/22/24,3:25:54,0.157615741,3/22/24 3:25,0,343014,1026380,0.898408232
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0174 (2).JPG,1,3/22/24,3:25:54,0.157615741,3/22/24 3:25,0,343014,1026380,0.898408232
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0175 (2).JPG,1,3/22/24,3:25:54,0.157615741,3/22/24 3:25,0,343014,1026380,0.898408232
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0049 (3).JPG,1,3/22/24,14:23:41,0.157615741,3/22/24 14:23,84559,342968,1026415,3.768529465
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0053 (2).JPG,1,3/22/24,14:51:09,0.157615741,3/22/24 14:51,1647,342968,1026415,3.888375407
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0054 (2).JPG,1,3/22/24,14:51:10,0.157615741,3/22/24 14:51,1,342968,1026415,3.888448129
Last,CAMERA 5,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0055 (2).JPG,1,3/22/24,14:51:10,0.157615741,3/22/24 14:51,0,342968,1026415,3.888448129
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0177.JPG,1,3/22/24,22:39:57,0.157615741,3/22/24 22:39,69243,343014,1026380,5.933901291
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0178.JPG,1,3/22/24,22:39:57,0.157615741,3/22/24 22:39,0,343014,1026380,5.933901291
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0177.JPG,1,3/22/24,22:39:57,0.157615741,3/22/24 22:39,0,343014,1026380,5.933901291
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0178.JPG,1,3/22/24,22:39:57,0.157615741,3/22/24 22:39,0,343014,1026380,5.933901291
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0179.JPG,1,3/22/24,22:39:58,0.157615741,3/22/24 22:39,1,343014,1026380,5.933974013
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0179.JPG,1,3/22/24,22:39:58,0.157615741,3/22/24 22:39,0,343014,1026380,5.933974013
Last,CAMERA 2,GardePro,A3S,47.40533194,Chlorocebus aethiops,DSCF0015.JPG,1,3/23/24,12:36:25,0.157615741,3/23/24 12:36,0,34013,1026436,3.300490338
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0001.JPG,1,3/24/24,8:03:07,0.157615741,3/24/24 8:03,0,342990,1026413,2.107994126
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0002.JPG,1,3/24/24,8:03:07,0.157615741,3/24/24 8:03,0,342990,1026413,2.107994126
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0003.JPG,1,3/24/24,8:03:08,0.157615741,3/24/24 8:03,1,342990,1026413,2.108066848
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0005.JPG,1,3/24/24,20:19:35,0.157615741,3/24/24 20:19,44187,342990,1026413,5.321436167
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0006.JPG,1,3/24/24,20:19:35,0.157615741,3/24/24 20:19,0,342990,1026413,5.321436167
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0007.JPG,1,3/24/24,20:19:35,0.157615741,3/24/24 20:19,0,342990,1026413,5.321436167
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0009.JPG,1,3/24/24,20:20:02,0.157615741,3/24/24 20:20,27,342990,1026413,5.323399663
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0010.JPG,1,3/24/24,20:20:02,0.157615741,3/24/24 20:20,0,342990,1026413,5.323399663
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0011.JPG,1,3/24/24,20:20:03,0.157615741,3/24/24 20:20,1,342990,1026413,5.323472385
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0013.JPG,2,3/24/24,20:20:24,0.157615741,3/24/24 20:20,21,342990,1026413,5.324999548
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0014.JPG,2,3/24/24,20:20:24,0.157615741,3/24/24 20:20,0,342990,1026413,5.324999548
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0015.JPG,2,3/24/24,20:20:24,0.157615741,3/24/24 20:20,0,342990,1026413,5.324999548
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0005.JPG,1,3/24/24,20:26:37,0.157615741,3/24/24 20:26,104027,343014,1026380,5.352124873
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0006.JPG,1,3/24/24,20:26:37,0.157615741,3/24/24 20:26,0,343014,1026380,5.352124873
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0005.JPG,1,3/24/24,20:26:37,0.157615741,3/24/24 20:26,0,343014,1026380,5.352124873
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0006.JPG,1,3/24/24,20:26:37,0.157615741,3/24/24 20:26,0,343014,1026380,5.352124873
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0007.JPG,1,3/24/24,20:26:38,0.157615741,3/24/24 20:26,1,343014,1026380,5.352197595
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0007.JPG,1,3/24/24,20:26:38,0.157615741,3/24/24 20:26,0,343014,1026380,5.352197595
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0009.JPG,1,3/24/24,20:27:01,0.157615741,3/24/24 20:27,23,343014,1026380,5.353870203
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0010.JPG,1,3/24/24,20:27:01,0.157615741,3/24/24 20:27,0,343014,1026380,5.353870203
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0009.JPG,1,3/24/24,20:27:01,0.157615741,3/24/24 20:27,0,343014,1026380,5.353870203
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0010.JPG,1,3/24/24,20:27:01,0.157615741,3/24/24 20:27,0,343014,1026380,5.353870203
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0011.JPG,1,3/24/24,20:27:02,0.157615741,3/24/24 20:27,1,343014,1026380,5.353942925
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0011.JPG,1,3/24/24,20:27:02,0.157615741,3/24/24 20:27,0,343014,1026380,5.353942925
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0013.JPG,3,3/24/24,20:27:15,0.157615741,3/24/24 20:27,13,343014,1026380,5.354888311
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0014.JPG,3,3/24/24,20:27:15,0.157615741,3/24/24 20:27,0,343014,1026380,5.354888311
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0013.JPG,3,3/24/24,20:27:15,0.157615741,3/24/24 20:27,0,343014,1026380,5.354888311
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0014.JPG,3,3/24/24,20:27:15,0.157615741,3/24/24 20:27,0,343014,1026380,5.354888311
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0015.JPG,2,3/24/24,20:27:16,0.157615741,3/24/24 20:27,1,343014,1026380,5.354961033
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0015.JPG,2,3/24/24,20:27:16,0.157615741,3/24/24 20:27,0,343014,1026380,5.354961033
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0017.JPG,3,3/24/24,20:27:31,0.157615741,3/24/24 20:27,15,343014,1026380,5.356051864
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0018.JPG,3,3/24/24,20:27:31,0.157615741,3/24/24 20:27,0,343014,1026380,5.356051864
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0017.JPG,3,3/24/24,20:27:31,0.157615741,3/24/24 20:27,0,343014,1026380,5.356051864
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0018.JPG,3,3/24/24,20:27:31,0.157615741,3/24/24 20:27,0,343014,1026380,5.356051864
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0019.JPG,2,3/24/24,20:27:32,0.157615741,3/24/24 20:27,1,343014,1026380,5.356124586
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0019.JPG,2,3/24/24,20:27:32,0.157615741,3/24/24 20:27,0,343014,1026380,5.356124586
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0021.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,27,343014,1026380,5.358088082
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0022.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,0,343014,1026380,5.358088082
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0023.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,0,343014,1026380,5.358088082
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0021.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,0,343014,1026380,5.358088082
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0022.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,0,343014,1026380,5.358088082
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0023.JPG,1,3/24/24,20:27:59,0.157615741,3/24/24 20:27,0,343014,1026380,5.358088082
Last,CAMERA 1,GardePro,A3S,47.40533194,Canis adustus,DSCF0017.JPG,1,3/24/24,22:00:35,0.157615741,3/24/24 22:00,6011,342990,1026413,5.762131803
Last,CAMERA 1,GardePro,A3S,47.40533194,Canis adustus,DSCF0018.JPG,1,3/24/24,22:00:35,0.157615741,3/24/24 22:00,0,342990,1026413,5.762131803
Last,CAMERA 1,GardePro,A3S,47.40533194,Canis adustus,DSCF0019.JPG,1,3/24/24,22:00:35,0.157615741,3/24/24 22:00,0,342990,1026413,5.762131803
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0021.JPG,4,3/25/24,3:18:58,0.157615741,3/25/24 3:18,19103,342990,1026413,0.868155859
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0022.JPG,4,3/25/24,3:18:59,0.157615741,3/25/24 3:18,1,342990,1026413,0.868228581
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0023.JPG,4,3/25/24,3:18:59,0.157615741,3/25/24 3:18,0,342990,1026413,0.868228581
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0025.JPG,3,3/25/24,3:19:19,0.157615741,3/25/24 3:19,20,342990,1026413,0.869683022
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0026.JPG,3,3/25/24,3:19:20,0.157615741,3/25/24 3:19,1,342990,1026413,0.869755744
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0027.JPG,4,3/25/24,3:19:20,0.157615741,3/25/24 3:19,0,342990,1026413,0.869755744
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0029.JPG,5,3/25/24,3:19:38,0.157615741,3/25/24 3:19,18,342990,1026413,0.871064741
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0030.JPG,5,3/25/24,3:19:39,0.157615741,3/25/24 3:19,1,342990,1026413,0.871137463
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0031.JPG,5,3/25/24,3:19:39,0.157615741,3/25/24 3:19,0,342990,1026413,0.871137463
