"project","camera","species","image_name","number","Make","Model","FOV","dates","times","FocalLength","diel","datetimes","deltatime","longitude","latitude","radian"
"First","FCPEN","Erythrocebus patas","DSCF0371.JPG",6,"VICTURE","HC300",104.052994691324,"2024-03-16","08:33:05",6,0.677453703703704,"2024-03-16 08:33:05",1,NA,NA,2.23874837594356
"First","FCPEN","Erythrocebus patas","DSCF0372.JPG",6,"VICTURE","HC300",104.052994691324,"2024-03-16","08:33:05",6,0.677453703703704,"2024-03-16 08:33:05",0,NA,NA,2.23874837594356
"First","FCPEN","Erythrocebus patas","DSCF0374.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","08:44:36",6,0.677453703703704,"2024-03-16 08:44:36",0,NA,NA,2.28899931399056
"First","FCPEN","Erythrocebus patas","DSCF0376.JPG",4,"VICTURE","HC300",104.052994691324,"2024-03-16","08:45:07",6,0.677453703703704,"2024-03-16 08:45:07",30,NA,NA,2.29125369760772
"First","FCPEN","Erythrocebus patas","DSCF0377.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","08:45:08",6,0.677453703703704,"2024-03-16 08:45:08",1,NA,NA,2.29132641965989
"First","FCPEN","Erythrocebus patas","DSCF0378.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","08:45:09",6,0.677453703703704,"2024-03-16 08:45:09",1,NA,NA,2.29139914171206
"First","FCPEN","Erythrocebus patas","DSCF0379.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","08:53:37",6,0.677453703703704,"2024-03-16 08:53:37",508,NA,NA,2.3283419442126
"First","FCPEN","Erythrocebus patas","DSCF0380.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","08:53:38",6,0.677453703703704,"2024-03-16 08:53:38",1,NA,NA,2.32841466626477
"First","FCPEN","Erythrocebus patas","DSCF0387.JPG",2,"VICTURE","HC300",104.052994691324,"2024-03-16","08:54:32",6,0.677453703703704,"2024-03-16 08:54:32",1,NA,NA,2.33234165708176
"First","FCPEN","Erythrocebus patas","DSCF0397.JPG",2,"VICTURE","HC300",104.052994691324,"2024-03-16","12:18:33",6,0.677453703703704,"2024-03-16 12:18:33",35,NA,NA,3.22253229765103
"First","FCPEN","Erythrocebus patas","DSCF0398.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","12:18:34",6,0.677453703703704,"2024-03-16 12:18:34",1,NA,NA,3.2226050197032
"First","FCPEN","Erythrocebus patas","DSCF0399.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","12:18:35",6,0.677453703703704,"2024-03-16 12:18:35",1,NA,NA,3.22267774175536
"First","FCPEN","Erythrocebus patas","DSCF0400.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","12:47:23",6,0.677453703703704,"2024-03-16 12:47:23",1728,NA,NA,3.34834144789895
"First","FCPEN","Erythrocebus patas","DSCF0401.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","12:47:23",6,0.677453703703704,"2024-03-16 12:47:23",0,NA,NA,3.34834144789895
"First","FCPEN","Erythrocebus patas","DSCF0402.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-16","12:47:24",6,0.677453703703704,"2024-03-16 12:47:24",1,NA,NA,3.34841416995112
"First","FCPEN","Erythrocebus patas","DSCF0406.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","12:55:51",6,0.677453703703704,"2024-03-17 12:55:51",5432,NA,NA,3.3852842503995
"First","FCPEN","Erythrocebus patas","DSCF0407.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","12:55:52",6,0.677453703703704,"2024-03-17 12:55:52",1,NA,NA,3.38535697245167
"First","FCPEN","Erythrocebus patas","DSCF0408.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","12:55:53",6,0.677453703703704,"2024-03-17 12:55:53",1,NA,NA,3.38542969450383
"First","FCPEN","Erythrocebus patas","DSCF0415.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","12:57:26",6,0.677453703703704,"2024-03-17 12:57:26",22,NA,NA,3.39219284535531
"First","FCPEN","Erythrocebus patas","DSCF0421.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","13:22:37",6,0.677453703703704,"2024-03-17 13:22:37",1126,NA,NA,3.50207586617879
"First","FCPEN","Erythrocebus patas","DSCF0426.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","13:33:58",6,0.677453703703704,"2024-03-17 13:33:58",1,NA,NA,3.55159958370413
"First","FCPEN","Erythrocebus patas","DSCF0439.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-17","15:05:53",6,0.677453703703704,"2024-03-17 15:05:53",19,NA,NA,3.95266170140199
"First","FCPEN","Erythrocebus patas","DSCF0523.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:16:09",6,0.677453703703704,"2024-03-18 09:16:09",199,NA,NA,2.42666215874162
"First","FCPEN","Erythrocebus patas","DSCF0524.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:16:10",6,0.677453703703704,"2024-03-18 09:16:10",1,NA,NA,2.42673488079378
"First","FCPEN","Erythrocebus patas","DSCF0525.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:16:11",6,0.677453703703704,"2024-03-18 09:16:11",1,NA,NA,2.42680760284595
"First","FCPEN","Erythrocebus patas","DSCF0532.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:21:49",6,0.677453703703704,"2024-03-18 09:21:49",95,NA,NA,2.4513876564782
"First","FCPEN","Erythrocebus patas","DSCF0533.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:21:49",6,0.677453703703704,"2024-03-18 09:21:49",0,NA,NA,2.4513876564782
"First","FCPEN","Erythrocebus patas","DSCF0534.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:21:50",6,0.677453703703704,"2024-03-18 09:21:50",1,NA,NA,2.45146037853037
"First","FCPEN","Erythrocebus patas","DSCF0538.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:22:49",6,0.677453703703704,"2024-03-18 09:22:49",39,NA,NA,2.45575097960819
"First","FCPEN","Erythrocebus patas","DSCF0544.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:24:17",6,0.677453703703704,"2024-03-18 09:24:17",26,NA,NA,2.46215052019883
"First","FCPEN","Erythrocebus patas","DSCF0545.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:24:17",6,0.677453703703704,"2024-03-18 09:24:17",0,NA,NA,2.46215052019883
"First","FCPEN","Erythrocebus patas","DSCF0547.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:24:44",6,0.677453703703704,"2024-03-18 09:24:44",26,NA,NA,2.46411401560733
"First","FCPEN","Erythrocebus patas","DSCF0553.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:29:23",6,0.677453703703704,"2024-03-18 09:29:23",21,NA,NA,2.48440346816176
"First","FCPEN","Erythrocebus patas","DSCF0556.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:31:16",6,0.677453703703704,"2024-03-18 09:31:16",111,NA,NA,2.49262106005657
"First","FCPEN","Erythrocebus patas","DSCF0563.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:34:17",6,0.677453703703704,"2024-03-18 09:34:17",1,NA,NA,2.50578375149869
"First","FCPEN","Erythrocebus patas","DSCF0564.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:34:18",6,0.677453703703704,"2024-03-18 09:34:18",1,NA,NA,2.50585647355086
"First","FCPEN","Erythrocebus patas","DSCF0571.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:37:38",6,0.677453703703704,"2024-03-18 09:37:38",36,NA,NA,2.52040088398414
"First","FCPEN","Erythrocebus patas","DSCF0572.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:37:39",6,0.677453703703704,"2024-03-18 09:37:39",1,NA,NA,2.52047360603631
"First","FCPEN","Erythrocebus patas","DSCF0574.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:39:08",6,0.677453703703704,"2024-03-18 09:39:08",89,NA,NA,2.52694586867912
"First","FCPEN","Erythrocebus patas","DSCF0575.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","09:39:09",6,0.677453703703704,"2024-03-18 09:39:09",1,NA,NA,2.52701859073129
"First","FCPEN","Erythrocebus patas","DSCF0577.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:56:14",6,0.677453703703704,"2024-03-18 16:56:14",26224,NA,NA,4.43415440879593
"First","FCPEN","Erythrocebus patas","DSCF0578.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:56:15",6,0.677453703703704,"2024-03-18 16:56:15",1,NA,NA,4.43422713084809
"First","FCPEN","Erythrocebus patas","DSCF0579.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:56:16",6,0.677453703703704,"2024-03-18 16:56:16",1,NA,NA,4.43429985290026
"First","FCPEN","Erythrocebus patas","DSCF0580.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:56:35",6,0.677453703703704,"2024-03-18 16:56:35",19,NA,NA,4.43568157189142
"First","FCPEN","Erythrocebus patas","DSCF0585.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:56:57",6,0.677453703703704,"2024-03-18 16:56:57",1,NA,NA,4.43728145703908
"First","FCPEN","Erythrocebus patas","DSCF0586.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","16:57:18",6,0.677453703703704,"2024-03-18 16:57:18",21,NA,NA,4.43880862013458
"First","FCPEN","Erythrocebus patas","DSCF0590.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","18:41:41",6,0.677453703703704,"2024-03-18 18:41:41",0,NA,NA,4.89426683285293
"First","FCPEN","Erythrocebus patas","DSCF0591.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-18","18:41:42",6,0.677453703703704,"2024-03-18 18:41:42",1,NA,NA,4.8943395549051
"First","FCPEN","Erythrocebus patas","DSCF0605.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:48:14",6,0.677453703703704,"2024-03-20 11:48:14",1,NA,NA,3.09025088476029
"First","FCPEN","Erythrocebus patas","DSCF0606.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:48:15",6,0.677453703703704,"2024-03-20 11:48:15",1,NA,NA,3.09032360681246
"First","FCPEN","Erythrocebus patas","DSCF0611.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:50:07",6,0.677453703703704,"2024-03-20 11:50:07",1,NA,NA,3.0984684766551
"First","FCPEN","Erythrocebus patas","DSCF0612.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:50:08",6,0.677453703703704,"2024-03-20 11:50:08",1,NA,NA,3.09854119870727
"First","FCPEN","Erythrocebus patas","DSCF0613.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:56:06",6,0.677453703703704,"2024-03-20 11:56:06",358,NA,NA,3.12457569338285
"First","FCPEN","Erythrocebus patas","DSCF0614.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:56:06",6,0.677453703703704,"2024-03-20 11:56:06",0,NA,NA,3.12457569338285
"First","FCPEN","Erythrocebus patas","DSCF0615.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","11:56:07",6,0.677453703703704,"2024-03-20 11:56:07",1,NA,NA,3.12464841543501
"First","FCPEN","Erythrocebus patas","DSCF0616.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:00:39",6,0.677453703703704,"2024-03-20 12:00:39",272,NA,NA,3.14442881362428
"First","FCPEN","Erythrocebus patas","DSCF0617.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:00:39",6,0.677453703703704,"2024-03-20 12:00:39",0,NA,NA,3.14442881362428
"First","FCPEN","Erythrocebus patas","DSCF0618.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:00:40",6,0.677453703703704,"2024-03-20 12:00:40",1,NA,NA,3.14450153567645
"First","FCPEN","Erythrocebus patas","DSCF0628.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:20",6,0.677453703703704,"2024-03-20 12:29:20",30,NA,NA,3.26958346540271
"First","FCPEN","Erythrocebus patas","DSCF0629.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:20",6,0.677453703703704,"2024-03-20 12:29:20",0,NA,NA,3.26958346540271
"First","FCPEN","Erythrocebus patas","DSCF0630.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:21",6,0.677453703703704,"2024-03-20 12:29:21",1,NA,NA,3.26965618745488
"First","FCPEN","Erythrocebus patas","DSCF0631.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:52",6,0.677453703703704,"2024-03-20 12:29:52",31,NA,NA,3.27191057107204
"First","FCPEN","Erythrocebus patas","DSCF0632.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:53",6,0.677453703703704,"2024-03-20 12:29:53",1,NA,NA,3.2719832931242
"First","FCPEN","Erythrocebus patas","DSCF0633.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:29:54",6,0.677453703703704,"2024-03-20 12:29:54",1,NA,NA,3.27205601517637
"First","FCPEN","Erythrocebus patas","DSCF0640.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:02",6,0.677453703703704,"2024-03-20 12:36:02",28,NA,NA,3.29881773037362
"First","FCPEN","Erythrocebus patas","DSCF0641.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:02",6,0.677453703703704,"2024-03-20 12:36:02",0,NA,NA,3.29881773037362
"First","FCPEN","Erythrocebus patas","DSCF0642.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:03",6,0.677453703703704,"2024-03-20 12:36:03",1,NA,NA,3.29889045242578
"First","FCPEN","Erythrocebus patas","DSCF0643.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:26",6,0.677453703703704,"2024-03-20 12:36:26",23,NA,NA,3.30056305962561
"First","FCPEN","Erythrocebus patas","DSCF0644.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:27",6,0.677453703703704,"2024-03-20 12:36:27",1,NA,NA,3.30063578167778
"First","FCPEN","Erythrocebus patas","DSCF0645.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:36:27",6,0.677453703703704,"2024-03-20 12:36:27",0,NA,NA,3.30063578167778
"First","FCPEN","Erythrocebus patas","DSCF0658.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:38:57",6,0.677453703703704,"2024-03-20 12:38:57",31,NA,NA,3.31154408950274
"First","FCPEN","Erythrocebus patas","DSCF0659.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:38:58",6,0.677453703703704,"2024-03-20 12:38:58",1,NA,NA,3.31161681155491
"First","FCPEN","Erythrocebus patas","DSCF0667.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:40:29",6,0.677453703703704,"2024-03-20 12:40:29",31,NA,NA,3.31823451830205
"First","FCPEN","Erythrocebus patas","DSCF0668.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:40:30",6,0.677453703703704,"2024-03-20 12:40:30",1,NA,NA,3.31830724035422
"First","FCPEN","Erythrocebus patas","DSCF0669.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:40:31",6,0.677453703703704,"2024-03-20 12:40:31",1,NA,NA,3.31837996240639
"First","FCPEN","Erythrocebus patas","DSCF0673.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:48:33",6,0.677453703703704,"2024-03-20 12:48:33",18,NA,NA,3.35343199155061
"First","FCPEN","Erythrocebus patas","DSCF0676.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:49:23",6,0.677453703703704,"2024-03-20 12:49:23",48,NA,NA,3.35706809415893
"First","FCPEN","Erythrocebus patas","DSCF0677.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:49:23",6,0.677453703703704,"2024-03-20 12:49:23",0,NA,NA,3.35706809415893
"First","FCPEN","Erythrocebus patas","DSCF0678.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:49:24",6,0.677453703703704,"2024-03-20 12:49:24",1,NA,NA,3.35714081621109
"First","FCPEN","Erythrocebus patas","DSCF0680.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:49:50",6,0.677453703703704,"2024-03-20 12:49:50",1,NA,NA,3.35903158956742
"First","FCPEN","Erythrocebus patas","DSCF0681.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:49:51",6,0.677453703703704,"2024-03-20 12:49:51",1,NA,NA,3.35910431161959
"First","FCPEN","Erythrocebus patas","DSCF0682.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:50:10",6,0.677453703703704,"2024-03-20 12:50:10",19,NA,NA,3.36048603061075
"First","FCPEN","Erythrocebus patas","DSCF0700.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","12:53:32",6,0.677453703703704,"2024-03-20 12:53:32",50,NA,NA,3.37517588514837
"First","FCPEN","Erythrocebus patas","DSCF0703.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:03",6,0.677453703703704,"2024-03-20 15:59:03",11129,NA,NA,4.1846450478129
"First","FCPEN","Erythrocebus patas","DSCF0704.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:04",6,0.677453703703704,"2024-03-20 15:59:04",1,NA,NA,4.18471776986507
"First","FCPEN","Erythrocebus patas","DSCF0705.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:04",6,0.677453703703704,"2024-03-20 15:59:04",0,NA,NA,4.18471776986507
"First","FCPEN","Erythrocebus patas","DSCF0706.JPG",2,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:23",6,0.677453703703704,"2024-03-20 15:59:23",19,NA,NA,4.18609948885623
"First","FCPEN","Erythrocebus patas","DSCF0707.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:23",6,0.677453703703704,"2024-03-20 15:59:23",0,NA,NA,4.18609948885623
"First","FCPEN","Erythrocebus patas","DSCF0708.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:24",6,0.677453703703704,"2024-03-20 15:59:24",1,NA,NA,4.1861722109084
"First","FCPEN","Erythrocebus patas","DSCF0709.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:45",6,0.677453703703704,"2024-03-20 15:59:45",21,NA,NA,4.18769937400389
"First","FCPEN","Erythrocebus patas","DSCF0710.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:45",6,0.677453703703704,"2024-03-20 15:59:45",0,NA,NA,4.18769937400389
"First","FCPEN","Erythrocebus patas","DSCF0711.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","15:59:46",6,0.677453703703704,"2024-03-20 15:59:46",1,NA,NA,4.18777209605606
"First","FCPEN","Erythrocebus patas","DSCF0712.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:17",6,0.677453703703704,"2024-03-20 16:00:17",31,NA,NA,4.19002647967322
"First","FCPEN","Erythrocebus patas","DSCF0713.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:18",6,0.677453703703704,"2024-03-20 16:00:18",1,NA,NA,4.19009920172539
"First","FCPEN","Erythrocebus patas","DSCF0714.JPG",2,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:18",6,0.677453703703704,"2024-03-20 16:00:18",0,NA,NA,4.19009920172539
"First","FCPEN","Erythrocebus patas","DSCF0715.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:43",6,0.677453703703704,"2024-03-20 16:00:43",25,NA,NA,4.19191725302955
"First","FCPEN","Erythrocebus patas","DSCF0716.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:44",6,0.677453703703704,"2024-03-20 16:00:44",1,NA,NA,4.19198997508171
"First","FCPEN","Erythrocebus patas","DSCF0717.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","16:00:45",6,0.677453703703704,"2024-03-20 16:00:45",1,NA,NA,4.19206269713388
"First","FCPEN","Syncerus caffer","DSCF0725.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:46:42",6,0.677453703703704,"2024-03-20 19:46:42",1,NA,NA,5.17795555835418
"First","FCPEN","Syncerus caffer","DSCF0726.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:46:43",6,0.677453703703704,"2024-03-20 19:46:43",1,NA,NA,5.17802828040634
"First","FCPEN","Syncerus caffer","DSCF0727.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:47:02",6,0.677453703703704,"2024-03-20 19:47:02",19,NA,NA,5.17940999939751
"First","FCPEN","Syncerus caffer","DSCF0728.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:47:02",6,0.677453703703704,"2024-03-20 19:47:02",0,NA,NA,5.17940999939751
"First","FCPEN","Syncerus caffer","DSCF0729.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:47:03",6,0.677453703703704,"2024-03-20 19:47:03",1,NA,NA,5.17948272144967
"First","FCPEN","Syncerus caffer","DSCF0730.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:00",6,0.677453703703704,"2024-03-20 19:48:00",57,NA,NA,5.18362787842316
"First","FCPEN","Syncerus caffer","DSCF0731.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:01",6,0.677453703703704,"2024-03-20 19:48:01",1,NA,NA,5.18370060047533
"First","FCPEN","Syncerus caffer","DSCF0732.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:02",6,0.677453703703704,"2024-03-20 19:48:02",1,NA,NA,5.18377332252749
"First","FCPEN","Syncerus caffer","DSCF0733.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:51",6,0.677453703703704,"2024-03-20 19:48:51",49,NA,NA,5.18733670308365
"First","FCPEN","Syncerus caffer","DSCF0734.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:52",6,0.677453703703704,"2024-03-20 19:48:52",1,NA,NA,5.18740942513581
"First","FCPEN","Syncerus caffer","DSCF0735.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:48:52",6,0.677453703703704,"2024-03-20 19:48:52",0,NA,NA,5.18740942513581
"First","FCPEN","Syncerus caffer","DSCF0736.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:49:10",6,0.677453703703704,"2024-03-20 19:49:10",18,NA,NA,5.18871842207481
"First","FCPEN","Syncerus caffer","DSCF0737.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-20","19:49:10",6,0.677453703703704,"2024-03-20 19:49:10",0,NA,NA,5.18871842207481
"First","FCPEN","Erythrocebus patas","DSCF0742.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:21:39",6,0.677453703703704,"2024-03-21 11:21:39",19,NA,NA,2.97425921155484
"First","FCPEN","Erythrocebus patas","DSCF0743.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:21:39",6,0.677453703703704,"2024-03-21 11:21:39",0,NA,NA,2.97425921155484
"First","FCPEN","Erythrocebus patas","DSCF0744.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:21:40",6,0.677453703703704,"2024-03-21 11:21:40",1,NA,NA,2.974331933607
"First","FCPEN","Erythrocebus patas","DSCF0745.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:21:59",6,0.677453703703704,"2024-03-21 11:21:59",19,NA,NA,2.97571365259817
"First","FCPEN","Erythrocebus patas","DSCF0746.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:22:00",6,0.677453703703704,"2024-03-21 11:22:00",1,NA,NA,2.97578637465033
"First","FCPEN","Erythrocebus patas","DSCF0747.JPG",2,"VICTURE","HC300",104.052994691324,"2024-03-21","11:22:01",6,0.677453703703704,"2024-03-21 11:22:01",1,NA,NA,2.9758590967025
"First","FCPEN","Erythrocebus patas","DSCF0748.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:25:40",6,0.677453703703704,"2024-03-21 11:25:40",219,NA,NA,2.99178522612695
"First","FCPEN","Erythrocebus patas","DSCF0749.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:25:41",6,0.677453703703704,"2024-03-21 11:25:41",1,NA,NA,2.99185794817911
"First","FCPEN","Erythrocebus patas","DSCF0750.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:25:41",6,0.677453703703704,"2024-03-21 11:25:41",0,NA,NA,2.99185794817911
"First","FCPEN","Erythrocebus patas","DSCF0751.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:26:51",6,0.677453703703704,"2024-03-21 11:26:51",70,NA,NA,2.99694849183076
"First","FCPEN","Erythrocebus patas","DSCF0752.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:26:51",6,0.677453703703704,"2024-03-21 11:26:51",0,NA,NA,2.99694849183076
"First","FCPEN","Erythrocebus patas","DSCF0753.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:26:52",6,0.677453703703704,"2024-03-21 11:26:52",1,NA,NA,2.99702121388293
"First","FCPEN","Erythrocebus patas","DSCF0754.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:27:21",6,0.677453703703704,"2024-03-21 11:27:21",29,NA,NA,2.99913015339576
"First","FCPEN","Erythrocebus patas","DSCF0755.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:27:22",6,0.677453703703704,"2024-03-21 11:27:22",1,NA,NA,2.99920287544792
"First","FCPEN","Erythrocebus patas","DSCF0756.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:27:23",6,0.677453703703704,"2024-03-21 11:27:23",1,NA,NA,2.99927559750009
"First","FCPEN","Erythrocebus patas","DSCF0757.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:32:51",6,0.677453703703704,"2024-03-21 11:32:51",328,NA,NA,3.02312843061068
"First","FCPEN","Erythrocebus patas","DSCF0758.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:32:52",6,0.677453703703704,"2024-03-21 11:32:52",1,NA,NA,3.02320115266284
"First","FCPEN","Erythrocebus patas","DSCF0760.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:33:20",6,0.677453703703704,"2024-03-21 11:33:20",28,NA,NA,3.0252373701235
"First","FCPEN","Erythrocebus patas","DSCF0761.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:33:20",6,0.677453703703704,"2024-03-21 11:33:20",0,NA,NA,3.0252373701235
"First","FCPEN","Erythrocebus patas","DSCF0762.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","11:33:21",6,0.677453703703704,"2024-03-21 11:33:21",1,NA,NA,3.02531009217567
"First","FCPEN","Erythrocebus patas","DSCF0763.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","14:37:04",6,0.677453703703704,"2024-03-21 14:37:04",11023,NA,NA,3.82692527320623
"First","FCPEN","Erythrocebus patas","DSCF0766.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","14:38:02",6,0.677453703703704,"2024-03-21 14:38:02",57,NA,NA,3.83114315223189
"First","FCPEN","Erythrocebus patas","DSCF0767.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-21","14:38:03",6,0.677453703703704,"2024-03-21 14:38:03",1,NA,NA,3.83121587428405
